lsoa11,no2,pm10,so2
E01014389,8.096593124,12.04001892,0.999741214
E01014390,8.646159977,12.11967656,1.002243402
E01014391,7.144537985,12.05620486,1.046543822
E01014392,7.862782353,12.09929346,1.019096613
E01014393,6.855471929,12.0177571,1.091051499
E01014394,6.6233922,11.98377895,1.05860796
E01014395,8.568805453,12.34209493,1.053271335
E01014396,9.12642547,12.33506273,1.049701193
E01014397,9.307165658,12.41351791,1.083909072
E01014398,8.984911601,12.33986781,1.045631324
E01014399,9.983853658,12.44317277,1.079923352
E01014400,9.872490883,12.51921463,1.098503411
E01014401,9.750081433,12.49302673,1.091031557
E01014402,8.840382099,12.22629356,1.062264383
E01014403,9.541270808,12.46072886,1.084972706
E01014404,9.228165217,12.40163235,1.079556966
E01014405,9.799004867,12.28828187,1.001249064
E01014407,9.686953734,12.22934026,0.982140916
E01014409,8.779184178,12.10779443,0.959214174
E01014410,8.896296689,12.10499093,0.961096621
E01014411,8.696113996,12.0971471,0.958965592
E01014412,9.433850332,12.16779645,0.979959463
E01014413,8.781605721,12.03806241,0.968332609
E01014414,9.429502538,12.19113349,0.974383075
E01014415,9.181277162,12.14703607,0.9828165
E01014416,8.290068584,12.07215719,1.005219565
E01014417,8.672240734,12.13246489,1.009843469
E01014418,6.330969534,11.49836124,0.941380306
E01014419,6.56389006,11.83184306,1.002984534
E01014420,7.445682273,12.50256407,1.412185763
E01014421,7.717750935,12.54692695,1.562758126
E01014422,7.723785924,12.5424892,1.569571382
E01014423,7.649508659,12.54838462,1.463136533
E01014424,7.337189354,12.39355018,1.365673297
E01014425,7.734464153,12.51620927,1.5027864
E01014426,7.719340966,12.48764027,1.515732008
E01014427,9.866761752,12.33102072,1.011057323
E01014428,9.43483211,12.19177081,0.990105018
E01014429,9.614599984,12.31955095,1.010678779
E01014430,9.208138666,12.18226223,0.988626166
E01014431,8.396957729,12.10191195,1.012807738
E01014432,8.075941496,12.0548311,1.015056769
E01014433,8.022415833,12.04423484,1.015718128
E01014434,8.625957075,12.13252721,1.014120893
E01014435,9.550596914,12.28688203,1.018506605
E01014436,9.65745179,12.27427667,1.002197154
E01014437,9.098519089,12.18870072,1.002223042
E01014438,9.038711883,12.19744661,1.015231605
E01014439,7.074409485,12.22425779,1.243148088
E01014440,7.058562049,12.1767784,1.215288738
E01014441,7.067950487,12.20035696,1.234223872
E01014442,7.074712652,12.31810565,1.153753232
E01014443,7.144125893,12.36530764,1.190113747
E01014444,7.153031349,12.49345684,1.247400363
E01014445,7.127857518,12.4484467,1.223185346
E01014446,7.679395676,11.98328849,1.026943871
E01014447,9.106424332,12.13881254,1.048444718
E01014448,7.358215491,12.49000772,1.372353435
E01014449,7.292463779,12.57087421,1.337454855
E01014450,6.91038574,12.4161704,1.28339191
E01014451,7.073346795,12.51075098,1.337210904
E01014452,8.81671381,12.27249575,1.030870616
E01014453,8.419060042,12.17775957,1.001656146
E01014454,8.597441673,12.33438778,1.050712387
E01014455,9.056909054,12.21782821,1.025191578
E01014456,8.630826984,12.14440307,1.02274055
E01014457,9.155893326,12.23577595,1.026805878
E01014458,9.157699352,12.23600978,1.026767906
E01014459,7.05933547,12.13099861,1.151385844
E01014460,7.002192974,12.06322098,1.126619339
E01014461,9.438644878,12.27242522,1.02084876
E01014462,9.058592716,12.22864935,1.025586685
E01014463,9.475986829,12.31659752,1.012831457
E01014464,9.566000291,12.3079713,1.014845341
E01014465,9.093043458,12.13687206,0.964904557
E01014466,9.380348121,12.18694317,0.971913727
E01014467,9.391787732,12.18900237,0.972211334
E01014468,9.097142577,12.12611549,0.964875107
E01014469,7.419307199,12.53806259,1.383912624
E01014470,7.451454401,12.49244499,1.391049027
E01014471,7.300261534,12.55076517,1.349426227
E01014472,7.478037622,12.51098365,1.399837267
E01014473,9.604494418,12.2880169,1.014137621
E01014474,9.355176329,12.2843849,1.018738812
E01014475,10.02595591,12.33938539,1.00469437
E01014476,9.480222277,12.27510032,1.018370097
E01014477,8.614635169,12.00567176,0.967567658
E01014478,8.708154057,12.00146418,0.964171849
E01014479,9.304152591,12.14183135,0.97981327
E01014480,9.051376155,12.08882477,0.976162941
E01014481,9.233072141,12.15044285,0.981566099
E01014482,8.788372993,12.09987164,0.983178407
E01014483,8.955045145,12.08407352,0.972464091
E01014484,9.882766012,12.30946513,1.001779946
E01014485,13.92771548,13.33336521,1.237986508
E01014486,14.53331103,13.40541534,1.223954107
E01014487,14.18611146,13.28255322,1.226673994
E01014488,14.12099926,13.34856858,1.234036568
E01014489,14.55333702,13.41899957,1.225897274
E01014491,13.9443535,13.32766457,1.233941559
E01014492,11.8506012,12.63137722,1.541877151
E01014493,11.74437514,12.57007393,1.493062309
E01014494,11.51761522,12.52657528,1.4684925
E01014495,11.39912582,12.44627277,1.399323721
E01014496,8.347201286,11.70984947,1.277862279
E01014497,11.72032681,12.4967613,1.38964101
E01014498,13.07584688,12.8392992,1.924085008
E01014499,14.32570903,13.0248216,2.35607783
E01014500,12.63075171,12.75420551,1.162706351
E01014501,11.96926955,12.62087179,1.16744577
E01014502,12.64935993,12.7589537,1.161206252
E01014504,12.89344657,12.80666375,1.176088618
E01014505,12.70823002,12.77212334,1.181251168
E01014506,12.55462466,12.73894304,1.174033336
E01014507,13.49327027,13.09370719,1.207883415
E01014508,13.6411171,13.08712537,1.212496656
E01014509,13.7654884,13.101573,1.215482672
E01014510,13.26007023,13.11114524,1.198878736
E01014511,13.39746369,12.90354061,1.213787467
E01014512,14.03506215,13.22777075,1.224309229
E01014513,13.60969681,13.0338783,1.21203992
E01014514,13.3826466,12.89897676,1.213650748
E01014515,9.876293899,12.15727983,1.084957905
E01014516,9.71824111,12.12956244,1.077689971
E01014517,9.509621737,12.0773296,1.082634275
E01014518,11.78734746,12.58644316,1.132606964
E01014519,11.57851778,12.53504882,1.133768416
E01014520,11.01068104,12.41259349,1.13821201
E01014521,10.48165156,12.30950749,1.131345202
E01014522,10.47470336,12.29789858,1.104381526
E01014523,11.9591886,12.76154092,1.134611856
E01014524,11.40311299,12.71252466,1.122880054
E01014525,12.14482117,12.80153942,1.127616048
E01014526,10.57324944,12.62786363,1.103680926
E01014527,11.52014114,12.66739403,1.109867512
E01014528,12.60253134,12.9457263,1.182880347
E01014529,12.51230661,12.98310902,1.190624103
E01014530,11.98778076,12.88224142,1.161716283
E01014531,12.73019482,12.88230822,1.151826285
E01014532,12.27423797,12.81569535,1.148103082
E01014533,11.94660601,12.75494475,1.121586719
E01014534,12.57303739,12.84611595,1.146935099
E01014535,11.16294255,12.59527795,1.095847551
E01014536,10.72573694,12.49968751,1.083444238
E01014537,12.46763083,12.84828906,1.153624678
E01014538,13.9043745,13.01835262,1.212044951
E01014539,14.57552284,13.39679149,1.222792792
E01014540,14.49959624,13.25226793,1.199279202
E01014542,14.60914883,13.29771511,1.211322989
E01014544,13.65164638,12.96381258,1.207458001
E01014545,12.61310504,12.72232599,1.193664358
E01014546,12.60333538,12.75483704,1.190176129
E01014547,12.60333538,12.75483704,1.190176129
E01014548,13.7745544,12.99190134,1.20574956
E01014549,14.37139969,13.1791421,1.209371049
E01014550,13.74571267,12.99942121,1.205022412
E01014551,14.36966012,13.2062932,1.217149112
E01014552,14.15192882,13.1205934,1.215873282
E01014553,13.97726394,13.06618919,1.214976591
E01014554,14.2062164,13.12264429,1.209133236
E01014555,14.45888394,13.2095129,1.209744554
E01014556,12.52525234,12.6658147,1.199088858
E01014557,14.51200168,13.29664704,1.220535473
E01014558,13.90306377,13.01818848,1.213051319
E01014559,13.83894474,13.04210549,1.218953659
E01014560,13.65857294,12.95360216,1.212479825
E01014561,14.29521047,13.25510296,1.222341737
E01014562,13.69113157,12.96220307,1.21255593
E01014563,14.34620163,13.21178274,1.219856139
E01014564,14.39623607,13.38871853,1.237914245
E01014565,13.72107174,13.21362816,1.270587388
E01014566,13.27643384,13.11538433,1.238417659
E01014567,13.46438962,13.09737673,1.209698094
E01014568,14.26628031,13.37992177,1.238445023
E01014569,13.6024818,13.2766529,1.277732273
E01014570,13.35163755,13.17788537,1.276803182
E01014571,12.82135172,13.25383183,1.2341625
E01014572,12.91497204,13.272219,1.261592635
E01014573,13.09887589,13.2444169,1.26428963
E01014574,13.42411023,13.27540306,1.281218727
E01014575,13.19620373,13.25549333,1.258561998
E01014576,13.65270653,13.26674185,1.278294235
E01014577,12.82844701,13.2284255,1.21620557
E01014578,12.21056113,12.74183616,1.137022477
E01014579,11.74399553,12.60157179,1.123463438
E01014580,10.84206211,12.43143469,1.089182907
E01014581,11.1402371,12.50717185,1.097619163
E01014582,11.65367499,12.56522257,1.122863159
E01014583,11.16139614,12.53487765,1.096033532
E01014584,11.83474889,12.60087115,1.12937742
E01014585,11.6077166,12.63541876,1.111146135
E01014586,12.38096094,13.22114372,1.195780098
E01014587,12.47100729,13.23001003,1.20431692
E01014588,12.65411712,13.28304589,1.240538026
E01014589,12.38235652,13.26134199,1.213981217
E01014590,12.56472975,13.30825763,1.245009624
E01014591,12.12092605,13.3662912,1.23386839
E01014592,12.59814405,13.27906177,1.23523216
E01014593,9.977779903,12.21000995,1.067071166
E01014594,10.17758146,12.24496759,1.077169797
E01014595,9.96504957,12.17936197,1.080065467
E01014596,9.984382758,12.20408654,1.069026952
E01014597,9.455814925,12.09852773,1.064520418
E01014598,10.90174342,12.41940344,1.095461795
E01014599,10.79951111,12.38504341,1.09857272
E01014600,10.32524104,12.26172354,1.09175364
E01014601,12.22343626,12.80388117,1.240887583
E01014602,11.9469606,12.75572958,1.277676129
E01014603,12.32987787,12.88940826,1.226576396
E01014605,11.89893611,12.69375403,1.301332248
E01014607,10.42807952,12.35793743,1.075002526
E01014608,10.42654642,12.37346594,1.073717513
E01014609,10.9899163,12.47296732,1.092576383
E01014610,9.969211182,12.27083118,1.06420337
E01014611,9.7585275,12.23253558,1.060173041
E01014612,9.650245477,12.23790785,1.059689935
E01014613,11.2408292,12.59219014,1.095973128
E01014614,10.46562622,12.38453983,1.07418551
E01014615,13.28629416,12.89558663,1.213225801
E01014616,12.9645315,12.77157286,1.218208704
E01014617,13.18489839,12.90341316,1.209377835
E01014618,12.74234716,12.68299194,1.222045776
E01014619,13.11062985,12.79337195,1.21218997
E01014620,12.92065811,12.72443771,1.211276054
E01014621,12.93402292,12.72909266,1.211290178
E01014622,12.52475777,13.31927291,1.26324888
E01014623,12.87186889,13.28101903,1.2641414
E01014624,12.29810251,13.33421671,1.262090989
E01014626,12.88190931,13.25181919,1.261673491
E01014627,12.2429783,13.29013968,1.253680297
E01014629,12.86205606,13.28082562,1.260578006
E01014630,12.95645972,12.93188353,1.204436642
E01014631,12.97186452,12.96253038,1.200178427
E01014632,13.09385721,13.01313534,1.193526997
E01014633,13.10464654,12.91324801,1.20780394
E01014634,13.14417612,12.93856446,1.20531858
E01014635,13.040524,13.02103242,1.18778543
E01014636,13.06244946,12.82082939,1.217069387
E01014637,13.30323186,12.97890509,1.204257338
E01014638,11.81414451,12.57005813,1.400822521
E01014639,11.84363963,12.56517366,1.333351151
E01014640,11.8115071,12.70087122,1.406962913
E01014641,11.98723435,12.53260516,1.291744258
E01014642,11.7940212,12.49314918,1.338003574
E01014643,11.74825432,12.43548805,1.286462515
E01014644,11.63618755,12.43438625,1.347754717
E01014645,11.38083857,12.62918264,1.100489031
E01014646,11.72633267,12.68262146,1.114826184
E01014647,11.54363401,12.63257947,1.10786642
E01014648,12.34113861,12.82769295,1.137402523
E01014649,12.52679504,12.85055061,1.147815444
E01014650,12.54233582,12.78059082,1.15138281
E01014651,12.42692083,12.82672091,1.144812511
E01014653,13.86156089,13.24294383,1.263772176
E01014654,14.38718719,13.38863804,1.238915734
E01014655,13.87309451,13.26411164,1.273647163
E01014658,14.08252525,13.14893293,1.193020701
E01014659,12.93176394,13.15439405,1.175147986
E01014660,12.82511759,13.08593225,1.181496501
E01014661,12.83131104,13.09660188,1.180473981
E01014662,13.39921732,12.98273831,1.208070793
E01014663,12.81435593,13.15823561,1.190529366
E01014664,13.4843812,13.09754324,1.207643092
E01014665,13.44444525,13.28281042,1.252632147
E01014666,13.61308481,12.97643597,1.216622345
E01014667,13.18028749,12.81486632,1.211550427
E01014668,14.14144892,13.25426683,1.22629077
E01014669,13.96071355,13.10439816,1.221479186
E01014670,14.15242915,13.26337182,1.226583088
E01014671,13.91911888,13.06990719,1.220371842
E01014672,13.74787803,13.01092801,1.217863399
E01014673,12.08987478,13.2502319,1.243926024
E01014674,12.21807779,13.24328279,1.245126038
E01014675,12.68602412,13.18858583,1.244179967
E01014676,11.90998329,13.16279404,1.220330176
E01014677,12.35896585,13.03720133,1.199987423
E01014678,12.1248636,13.06150008,1.201278985
E01014679,11.73795326,13.09829008,1.202590366
E01014680,11.88241203,12.92796319,1.170385573
E01014681,13.71143221,13.17131805,1.242014306
E01014682,13.02427709,13.09943748,1.248314255
E01014683,12.74608604,13.1299111,1.23921254
E01014684,13.72433509,13.18130144,1.247807624
E01014685,12.68310082,13.19010157,1.244459117
E01014686,12.90268312,13.17024576,1.258249988
E01014687,12.5629163,13.1819584,1.23959649
E01014688,12.89874095,12.89286536,1.210001726
E01014689,12.72272461,12.8537588,1.218664963
E01014690,12.59375679,12.98536843,1.210730393
E01014691,12.72088296,12.79496247,1.224901331
E01014692,12.53653011,12.84033788,1.224581318
E01014693,12.60071813,13.08211263,1.20356876
E01014694,12.40329604,12.8650995,1.225411091
E01014695,11.78230381,12.6211586,1.173514485
E01014696,13.25171329,12.88727322,1.197606765
E01014698,13.36402665,12.91106948,1.200986726
E01014699,13.8492747,13.02524487,1.202032325
E01014700,12.91519753,12.81666842,1.185551321
E01014701,13.40552902,12.91986275,1.202235699
E01014702,9.921051348,12.42415929,1.0773034
E01014703,10.29103117,12.407338,1.07354471
E01014704,10.04680757,12.32312158,1.066854425
E01014705,9.927796431,12.33766617,1.067409042
E01014706,9.447316467,12.23504328,1.058563716
E01014707,9.437089578,12.25584435,1.062132322
E01014708,10.84191675,12.49567665,1.084451257
E01014709,12.80413153,12.72652845,1.207388599
E01014710,12.66534056,12.68384131,1.20682927
E01014711,12.25830733,12.55065825,1.247057895
E01014712,12.33116399,12.55210473,1.225056117
E01014713,11.74048444,12.43478326,1.230929262
E01014714,12.66896983,12.64907061,1.215549056
E01014715,12.69327712,12.67133951,1.225040701
E01014716,12.30555987,12.58588231,1.250767022
E01014717,12.86765077,12.71101993,1.213803355
E01014718,11.96975899,12.55637312,1.301863909
E01014719,12.28025266,12.56437863,1.250668782
E01014720,12.61601173,12.69624313,1.231530654
E01014721,12.71583938,12.74925485,1.228320944
E01014722,9.288309011,12.10509841,1.048002298
E01014723,9.43411429,12.17790428,1.053426229
E01014725,9.078050488,12.13345753,1.047320756
E01014726,9.376318148,12.07883202,1.064979312
E01014727,9.155838657,12.07602147,1.046815711
E01014729,12.47987158,12.76118973,1.149906576
E01014730,13.84613069,13.04644378,1.186431452
E01014731,13.66834699,13.03980292,1.178018931
E01014732,12.83274127,12.90003062,1.156831957
E01014733,12.86489036,12.83830882,1.164761959
E01014734,13.22646249,12.88063777,1.18072912
E01014735,12.8528187,12.88386119,1.159542407
E01014736,12.84443127,12.83957343,1.163611884
E01014737,9.423362255,12.17809629,1.174108267
E01014738,9.321053642,12.1735022,1.167693019
E01014739,8.879836639,12.08476996,1.134111991
E01014740,9.195380688,12.29680027,1.142800961
E01014741,6.5417243,11.62183304,1.011564398
E01014742,6.621846994,11.53851382,1.013881008
E01014744,6.879787879,11.75218097,1.053924907
E01014745,6.891437599,11.60796724,1.021802357
E01014746,6.856164932,11.76937246,1.039860249
E01014747,6.843992472,11.49713977,0.965511888
E01014748,7.256494761,12.09422604,1.051843146
E01014749,6.882828633,11.6053009,1.024431328
E01014750,9.066143834,12.16607138,1.24189909
E01014751,9.003926207,12.166037,1.23760657
E01014752,8.65306797,11.97229824,1.211265516
E01014753,8.806575469,12.10510241,1.223454696
E01014754,9.131961634,11.86576161,1.245673059
E01014755,9.224179931,12.05667419,1.251758317
E01014756,8.944902633,12.24100051,1.229304016
E01014757,8.6238865,12.08274229,1.201814893
E01014758,8.848772668,11.73347243,1.254329288
E01014759,9.012221832,11.94066932,1.24240355
E01014760,9.101258325,12.0088627,1.243272967
E01014761,7.83987546,11.40771627,1.144234002
E01014762,8.271917343,11.80744219,1.175245345
